id,created_time,message,sentiment
996424553770775_997067390373158,2016-02-04T00:12:42+0000,"Governor's Mansion in Colonial Williamsburg, VA. BB&T has been my bank for years. Love this bank and anywhere I have lived the people at my branch have been awesome. They know you by name. That's a plus for me.",Positive
996424553770775_997059360373961,2016-02-03T23:46:12+0000,Of course I know where this is! My daughter got engaged in this spot in front of the governor's palace in Williamsburg. We have a great photo of it!,Positive
996424553770775_996993750380522,2016-02-03T20:36:21+0000,"GOVERNOR,S HOUSE  COLONNIAL  WILLIAMSBURG  VA ..",Neutral
996424553770775_996994463713784,2016-02-03T20:38:56+0000,"Governor's Palace, Colonial Williamsburg! Very beautiful building.",Positive
996424553770775_996968990382998,2016-02-03T19:17:33+0000,Williamsburg !!! May be going there with Suzie and her kids!!!,Neutral
996424553770775_996982027048361,2016-02-03T19:54:34+0000,"Governor's Palace, Williamsburg, VA",Neutral
996424553770775_997007170379180,2016-02-03T21:16:32+0000,"Williamsburg, Va.  Love it!",Neutral
996424553770775_996995540380343,2016-02-03T20:42:33+0000,Williamsburg Va,Neutral
996424553770775_997001983713032,2016-02-03T21:03:45+0000,"Williamsburg, VA",Neutral
996424553770775_996989537047610,2016-02-03T20:21:53+0000,"Williamsburg, Va.",Neutral
996424553770775_997039773709253,2016-02-03T22:47:25+0000,"I love BB&T too!!!! Best Bank in Town!!!!! I've been an employee for over 17 years and there's no other bank for which I'd ever want to work!!!!
I love working for a bank that has the highest morals, values and ethics!!!! I am PROUD to be a BB&T employee!!!!!!",Positive
996424553770775_997120303701200,2016-02-04T02:45:12+0000,These posts are very confusing!!!!!!!!!  BB&T / Govenor's Mansion @ Williamsburg!!!!!  What's the connection???????????????????  I'm very puzzled!,Negative
996424553770775_997046750375222,2016-02-03T23:07:46+0000,"How does this turn into a BB&T Bank post, lol? I am extremely unsatisfied with BB&T! I keep telling myself to leave BB&T, and join another bank. Bank insiders that I know personally (read: employees who work for BB&T) have told me repeatedly that there are many unhappy customers in my area.",Negative
996424553770775_1001316769948220,2016-02-11T02:34:37+0000,"Also, don't be too impressed at the right answers. You can look the image up on the internet... you know... the internet where people go to do stuff like report a fraudulent charge because all BB&T's humans are off-duty... but can't be cause BB&T hasn't learned how to use the internet.",Positive
996424553770775_997138873699343,2016-02-04T03:53:41+0000,"Tryon Palace is in New Bern , NC. It is beautiful also . It's larger than the one in Williamsburg. Both are lovely historical cities.",Positive
996424553770775_997044370375460,2016-02-03T23:04:41+0000,Glad you know where it's at,Positive
996424553770775_1001333956613168,2016-02-11T03:32:09+0000,Is there something wrong with the online account login page i keep getting a error message saying that the features that i am trying to access is unavailable,Negative
996424553770775_1001316193281611,2016-02-11T02:32:17+0000,"Maybe instead of spending time your time posting pictures of old buildings, you could revamp your old phone system",Neutral
996424553770775_996966463716584,2016-02-03T19:10:33+0000,"Colonial Williamsburg , mayors house",Neutral
996424553770775_997114937035070,2016-02-04T02:35:01+0000,Alway's banked at BB&T  \,Neutral
996424553770775_997019420377955,2016-02-03T21:47:14+0000,Governor house in colonnial Williamsburg VA,Neutral
996424553770775_996985220381375,2016-02-03T20:07:49+0000,"Williamsburg, Va. Governor's Palace. Love this place!",Positive
996424553770775_997012517045312,2016-02-03T21:28:15+0000,"Colonial Governor Palace in Williamsburg,VA very pretty",Positive
996424553770775_997027213710509,2016-02-03T22:05:21+0000,Governors Mansion/Williamsburg.,Neutral
996424553770775_996991047047459,2016-02-03T20:27:38+0000,"Our favorite place to go...Colonial Williamsburg, VA",Positive
996424553770775_997038740376023,2016-02-03T22:43:21+0000,"I think it's called Tryon Palace. It's the governor's palace in Williamsburg, Va",Neutral
996424553770775_997027427043821,2016-02-03T22:05:50+0000,In front of this house pictured here,Neutral
996424553770775_997048640375033,2016-02-03T23:11:04+0000,"Governor mansion, Williamsburg va",Neutral
996424553770775_997051530374744,2016-02-03T23:20:46+0000,"Royal Governor 's Palace, Williamsburg,  VA.",Neutral
996424553770775_997133777033186,2016-02-04T03:36:48+0000,"Governor's Mansion in Colonial Williamsburg, VA",Neutral
996424553770775_997110910368806,2016-02-04T02:24:21+0000,"Ginny Smith Woods hint: right across from my campus (Governor's Palace, Williamsburg, VA)",Positive
996424553770775_997082323704998,2016-02-04T00:57:29+0000,"It is the Governor's Palace in Williamsburg, VA.",Neutral
996424553770775_997469046999659,2016-02-04T18:13:12+0000,Williamsburg has so many beautiful buildings!!!!,Positive
996424553770775_997082697038294,2016-02-04T00:59:51+0000,"Williamsburg, looks like the style.",Positive
996424553770775_997042163709014,2016-02-03T22:55:58+0000,I like BB&T - its best in Somerset to,Positive
996424553770775_997127177033846,2016-02-04T03:15:45+0000,Williamsburg....I think the Governor's mansion...,Neutral
996424553770775_997358530344044,2016-02-04T13:57:28+0000,"BB&T sucks. I prefer my old bank, but alas they no longer exist.",Neutral
996424553770775_997050370374860,2016-02-03T23:17:42+0000,Been to Williamsburg twice...did nothing for me and I don't know why.  I love American history.,Positive
996424553770775_997186730361224,2016-02-04T06:17:38+0000,Williamsburg if I had to guess.,Neutral
996424553770775_997300883683142,2016-02-04T12:28:45+0000,I know where is. Is a little town near Washintong DC the name Wiliamsburg.,Negative
996424553770775_997227120357185,2016-02-04T08:37:12+0000,Governors mansion Williamsburg va,Neutral
996424553770775_997094590370438,2016-02-04T01:33:09+0000,My thought was Gov mansion in Williamsburg.,Neutral
996424553770775_997122970367600,2016-02-04T02:58:31+0000,Governor's Mansion - Colonial Williamsburg,Neutral
996424553770775_997098267036737,2016-02-04T01:45:08+0000,"Williamsburg, Governors Mansion.",Neutral
996424553770775_997265167020047,2016-02-04T11:01:46+0000,"Governor's Mansion in Colonial Williams burg, Virginia",Neutral
996424553770775_997058953707335,2016-02-03T23:44:21+0000,This is about 20 minutes away from where I live,Positive
996424553770775_997273940352503,2016-02-04T11:30:50+0000,Williamsburg.  Took my kids there in August 2001.,Positive
996424553770775_997416663671564,2016-02-04T16:20:38+0000,That's the Governor's Palace at Colonial Williamsburg...,Neutral
996424553770775_997280880351809,2016-02-04T11:47:17+0000,Colonial Williamsburg Governor's Mansion!,Neutral
996424553770775_997087287037835,2016-02-04T01:13:35+0000,"Governor's Palace, Williamsburg.",Neutral
996424553770775_997028737043690,2016-02-03T22:10:13+0000,Has anybody  been to Williamsburg Va.?,Neutral
996424553770775_997903146956249,2016-02-05T14:13:34+0000,Well I guess some know a lot more than others Thanks for sharing,Positive
996424553770775_1002136963199534,2016-02-12T16:35:55+0000,BBT has the Worst customer service ever from a bank. Charged me 2$ to call customer service on phone. What kind of bank does that?,Positive
996424553770775_996994660380431,2016-02-03T20:39:20+0000,"College of William & Mary, Williamsburg, VA",Neutral
996424553770775_996968883716342,2016-02-03T19:17:03+0000,"Governor's Palace,  Williamsburg",Neutral
996424553770775_996982640381633,2016-02-03T19:56:36+0000,"Governor's Palace, Williamsburg, VA",Neutral
996424553770775_996994517047112,2016-02-03T20:39:02+0000,In Colonial Williamsburg  VA.,Neutral
996424553770775_996997557046808,2016-02-03T20:49:11+0000,"Williamsburg, Va.",Neutral
996424553770775_996981573715073,2016-02-03T19:53:18+0000,Colonial Williamsburg,Neutral
996424553770775_996982807048283,2016-02-03T19:57:21+0000,Colonial Williamsburg,Neutral
996424553770775_996993320380565,2016-02-03T20:35:11+0000,"Williamsburg, Va. Great place to visit.",Positive
996424553770775_997014207045143,2016-02-03T21:34:38+0000,Williamsburg Va.,Neutral
996424553770775_997035500376347,2016-02-03T22:32:35+0000,Willimsburg,Neutral
996424553770775_997024920377405,2016-02-03T21:57:33+0000,Williamsburg,Neutral
996424553770775_997037460376151,2016-02-03T22:39:57+0000,Williamsburg VA,Neutral
996424553770775_997014113711819,2016-02-03T21:34:11+0000,Colonial Williamsburg,Neutral
996424553770775_997008840379013,2016-02-03T21:18:47+0000,Williamsburg,Neutral
996424553770775_997032103710020,2016-02-03T22:20:00+0000,Williamsburg,Neutral
996424553770775_997001323713098,2016-02-03T21:00:52+0000,Williamsburg,Neutral
996424553770775_997024820377415,2016-02-03T21:57:21+0000,Stick to NC,Neutral
996424553770775_996968360383061,2016-02-03T19:15:59+0000,Williamsburg Va.,Neutral
996424553770775_996958647050699,2016-02-03T18:52:21+0000,"Williamsburg, Va?",Neutral
996424553770775_996971803716050,2016-02-03T19:26:18+0000,Compton cali,Neutral
996424553770775_997001383713092,2016-02-03T21:01:03+0000,Williamsburg va,Neutral
996424553770775_997029030376994,2016-02-03T22:11:29+0000,Love BB&T,Positive
996424553770775_996992327047331,2016-02-03T20:32:58+0000,"Williamsburg, Va.",Neutral
996424553770775_997009237045640,2016-02-03T21:20:15+0000,"Williamsburg,  Va",Neutral
996424553770775_997415680338329,2016-02-04T16:16:58+0000,Woohoo!  I do!! Governors mansion Williamsburg!,Neutral
996424553770775_997369383676292,2016-02-04T14:17:05+0000,Yes want me one just like it,Positive
996424553770775_997144023698828,2016-02-04T03:58:05+0000,"Williamsburg,  Virginia",Neutral
996424553770775_996982717048292,2016-02-03T19:56:56+0000,"Tryon Palace, New Bern, NC?",Neutral
996424553770775_997272127019351,2016-02-04T11:22:53+0000,Colonial Williamsburg.,Neutral
996424553770775_997103880369509,2016-02-04T02:02:50+0000,Williamsburg VA,Neutral
996424553770775_997051637041400,2016-02-03T23:21:05+0000,Williamsburg !,Neutral
996424553770775_997062217040342,2016-02-03T23:57:24+0000,Williamsburg's Governor's Palace!,Neutral
996424553770775_997259900353907,2016-02-04T10:39:14+0000,Williamsburg,Neutral
996424553770775_997597083653522,2016-02-05T00:13:50+0000,Williamsburg.,Neutral
996424553770775_997125543700676,2016-02-04T03:08:49+0000,"Governor's Palace, Williamsburg.VA",Neutral
996424553770775_997099480369949,2016-02-04T01:48:34+0000,Williamsburg va,Neutral
996424553770775_997043813708849,2016-02-03T23:01:30+0000,My house.,Neutral
996424553770775_997463250333572,2016-02-04T17:53:49+0000,"Tryon Palace in New Bern, NC",Neutral
996424553770775_997159800363917,2016-02-04T04:41:28+0000,"Williamsburg, VA",Neutral
996424553770775_997126810367216,2016-02-04T03:14:00+0000,Bilderburg mansion on Corsica,Neutral
996424553770775_997160597030504,2016-02-04T04:46:01+0000,Colonial Williamsburg,Neutral
996424553770775_997400113673219,2016-02-04T15:33:34+0000,"Williamsburg, Va.....my second home!",Neutral
996424553770775_997069240372973,2016-02-04T00:19:56+0000,Colonial Williamsburg,Neutral
996424553770775_997361523677078,2016-02-04T14:02:57+0000,Tryon Palace in New Been?,Neutral
996424553770775_997369723676258,2016-02-04T14:18:19+0000,I love my bank bb.t,Positive
996424553770775_997610316985532,2016-02-05T00:47:43+0000,Williamsburg VA,Neutral
996424553770775_997001180379779,2016-02-03T21:00:12+0000,Hell,Negative
996424553770775_997348867011677,2016-02-04T13:30:40+0000,Governor's Mansion,Neutral
996424553770775_997165267030037,2016-02-04T04:56:41+0000,"Williamsburg, Va. Governors Palace",Neutral
996424553770775_997394363673794,2016-02-04T15:18:49+0000,Williamsburg,Neutral
996424553770775_997042930375604,2016-02-03T22:58:17+0000,Williamsburg,Neutral
996424553770775_997398593673371,2016-02-04T15:28:25+0000,Tryon Palace New Bern NC?,Neutral
996424553770775_997171787029385,2016-02-04T05:11:12+0000,Beautiful,Positive
996424553770775_997433003669930,2016-02-04T16:46:09+0000,Williamsburg.,Neutral
996424553770775_997355873677643,2016-02-04T13:51:20+0000,Colonial Williamsburg!,Neutral
996424553770775_997367330343164,2016-02-04T14:11:47+0000,"Williamsburg, va!",Neutral
996424553770775_997064413706789,2016-02-04T00:02:27+0000,"Williamsburg, VA",Neutral
996424553770775_997055143707716,2016-02-03T23:34:21+0000,"Williamsburg, VA",Neutral
996424553770775_997095270370370,2016-02-04T01:35:17+0000,Looks like Williamsbug!,Positive
996424553770775_997380243675206,2016-02-04T14:51:17+0000,Williamsburg Va,Neutral
996424553770775_997121650367732,2016-02-04T02:52:30+0000,In a beautiful,Positive
996424553770775_997148113698419,2016-02-04T04:19:02+0000,New bern,Neutral
996424553770775_997343143678916,2016-02-04T13:20:02+0000,Williamsburg,Neutral
996424553770775_997032230376674,2016-02-03T22:20:36+0000,I t9ld,Neutral
996424553770775_997042790375618,2016-02-03T22:57:48+0000,Williamsburg! Love this place!,Positive
996424553770775_997336303679600,2016-02-04T13:03:19+0000,Salzburg?,Neutral
996424553770775_997439680335929,2016-02-04T16:56:46+0000,CW Governors Manor,Neutral
996424553770775_997091403704090,2016-02-04T01:22:12+0000,"Colonial Williamsburg, VA",Neutral
996424553770775_997032493709981,2016-02-03T22:21:43+0000,Tryon palace. Pretty,Positive
996424553770775_997144703698760,2016-02-04T04:01:11+0000,Colonial Williamsburg,Neutral
996424553770775_997107430369154,2016-02-04T02:15:29+0000,Williamsburg,Neutral
996424553770775_997064543706776,2016-02-04T00:03:08+0000,Tyron Pallace,Neutral
996424553770775_997370263676204,2016-02-04T14:20:01+0000,Gov. mansion in Williamsburg.  Great place to visit,Positive
996424553770775_997410397005524,2016-02-04T16:01:35+0000,Williamsburg,Neutral
996424553770775_997056527040911,2016-02-03T23:40:08+0000,Williamsburg,Neutral
996424553770775_997050193708211,2016-02-03T23:17:08+0000,Williamsburg VA,Neutral
996424553770775_996994027047161,2016-02-03T20:37:17+0000,Williamsburg Va,Neutral
996424553770775_997439143669316,2016-02-04T16:54:59+0000,Williamsburg,Neutral
996424553770775_997374153675815,2016-02-04T14:31:04+0000,Williamsburg,Neutral
996424553770775_997261957020368,2016-02-04T10:47:51+0000,Richmond?,Neutral
996424553770775_997135970366300,2016-02-04T03:45:02+0000,Outside?!?,Neutral
996424553770775_997137157032848,2016-02-04T03:49:56+0000,Williamsburg,Neutral
996424553770775_997044637042100,2016-02-03T23:05:58+0000,Colonial Williamsburg!,Neutral
